CGNDB ID,Geographical Name,Language,Syllabic Form,Generic Term,Generic Category,Concise Code,Toponymic Feature ID,Latitude,Longitude,Location,Province - Territory,Relevance at Scale,Decision Date,Source
KAAEX,Apex Creek,Undetermined,,Creek,Water Feature,RIV,23528eb9d05511d892e2080020a0f4c9,62.5144444,-137.9466667,,Yukon,250000,1980-12-08,Yukon-Department of Tourism and Culture
KAAEY,Apex Mountain,Undetermined,,Mountain,Terrain Feature,MTN,2626163dd05411d892e2080020a0f4c9,62.4694443,-138.0672221,,Yukon,1000000,1981-01-06,Yukon-Department of Tourism and Culture
KAAFA,Aquila Creek,Undetermined,,Creek,Water Feature,RIV,263112bed05411d892e2080020a0f4c9,66.8166666,-137.0733333,,Yukon,250000,1981-10-09,Yukon-Department of Tourism and Culture
KAAFC,Arch Creek,Undetermined,,Creek,Water Feature,RIV,263c364fd05411d892e2080020a0f4c9,61.4933333,-139.7308333,,Yukon,250000,1980-09-12,Yukon-Department of Tourism and Culture
KAHQU,Arkansas Creek,Undetermined,,Creek,Water Feature,RIV,0cf79e15849c20c30921aab47fc63279,63.7448993,-138.5259785,,Yukon,250000,1983-01-11,Yukon-Department of Tourism and Culture
KAAFM,Arkell Creek,Undetermined,,Creek,Water Feature,RIV,264759e0d05411d892e2080020a0f4c9,60.8027776,-135.7302778,,Yukon,250000,1980-07-29,Yukon-Department of Tourism and Culture
KAAFR,Arlington,Undetermined,,Settlement,Populated Place,UNP,0c6ee1e4849c20c39758010d74d60b1a,64.0244444,-139.1672222,,Yukon,250000,1957-06-06,Yukon-Department of Tourism and Culture
KAAFS,Armstrong,Undetermined,,Settlement,Populated Place,UNP,0c6ee1a3849c20c323941c05c81c9065,63.0384686,-133.3878423,,Yukon,50000,1954-01-14,Yukon-Department of Tourism and Culture
KAAFW,Arrow Creek,Undetermined,,Creek,Water Feature,RIV,0c6ee224849c20c34be5a2996a7bc129,64.6263889,-138.6672222,,Yukon,250000,1980-03-10,Yukon-Department of Tourism and Culture
KAAFX,Arrowhead Lake,Undetermined,,Lake,Water Feature,LAKE,0c6ee266849c20c31761733810a4d815,63.7047221,-131.1630556,,Yukon,250000,1958-03-06,Yukon-Department of Tourism and Culture
KAAFY,Arrowhead Pass,Undetermined,,Pass,Terrain Feature,VALL,0cf73741849c20c3e767e8644b569b1a,63.6497221,-131.2508333,,Yukon,250000,1958-03-06,Yukon-Department of Tourism and Culture
KAAGB,Art Lewis Glacier,Undetermined,,Glacier,Ice and Snow Feature,GLAC,5e0f22f0ba3611d892e2080020a0f4c9,60.0000000,-139.0000000,,Yukon,250000,1951-07-05,Yukon-Department of Tourism and Culture
KAAFZ,Arthur Laing Peak,Undetermined,,Peak,Terrain Feature,MTN,0cf73782849c20c37e20530733a49264,69.1750000,-140.9250000,,Yukon,250000,1976-01-20,Yukon-Department of Tourism and Culture
KAHWL,Ash Bend,Undetermined,,Bend,Water Feature,RIVF,0c704173849c20c3fd52efbeaaf64178,63.5044443,-137.2550000,,Yukon,250000,1988-01-11,Yukon-Department of Tourism and Culture
KAAGD,Askin Lake,Undetermined,,Lake,Water Feature,LAKE,0c6ee2ff849c20c315eb3bbcc85f69bf,61.9344444,-133.2169444,,Yukon,250000,1951-11-01,Yukon-Department of Tourism and Culture
KAAGE,Aspen Creek,Undetermined,,Creek,Water Feature,RIV,0c6ee2bd849c20c37ff5308d6c48d0b6,69.0136814,-140.5251148,,Yukon,250000,1944-12-21,Yukon-Department of Tourism and Culture
KAAGF,Asumbo Creek,Southern Tutchone,,Creek,Water Feature,RIV,0c6ee340849c20c328f6bdc60d95f7c1,60.5843919,-136.7195725,,Yukon,250000,1952-05-01,Yukon-Department of Tourism and Culture
KBAHD,At Têxh'i Hîni,Tlingit,,Creek,Water Feature,RIV,29daeb4cd05511d892e2080020a0f4c9,61.0052778,-133.0611111,,Yukon,250000,2013-03-01,Yukon-Department of Tourism and Culture
KAIJF,At.s'êł'i X'àyí,Tlingit,,Point,Terrain Feature,CAPE,4a828819849c20c366cc010d63b9d2f6,60.2013890,-132.6025000,,Yukon,50000,2006-05-26,Yukon-Department of Tourism and Culture
KAAGI,Atlantic Glacier,Undetermined,,Glacier,Ice and Snow Feature,GLAC,26689d83d05411d892e2080020a0f4c9,60.9444444,-140.4166667,,Yukon,250000,1981-02-03,Yukon-Department of Tourism and Culture
KAAGJ,Atlas Creek,Undetermined,,Creek,Water Feature,RIV,0cf737c2849c20c3c9befa2738104455,61.2308333,-139.2091667,,Yukon,250000,1973-10-15,Yukon-Department of Tourism and Culture
KAAGK,Atlin Lake,Tlingit,,Lake,Water Feature,LAKE,5e2c6ef1ba3611d892e2080020a0f4c9,60.0133333,-133.8308333,,Yukon,5000000,1980-07-22,Yukon-Department of Tourism and Culture
KAAGM,Atrypa Glacier,Undetermined,,Glacier,Ice and Snow Feature,GLAC,26739a04d05411d892e2080020a0f4c9,60.6000000,-138.8611111,,Yukon,250000,1981-02-03,Yukon-Department of Tourism and Culture
KAAGO,Atthilu Lake,Southern Tutchone,,Lake,Water Feature,LAKE,0c6ee380849c20c338c5a574777d9049,61.2272221,-136.9513888,,Yukon,250000,1977-10-13,Yukon-Department of Tourism and Culture
KAAGP,August 17 Creek,Undetermined,,Creek,Water Feature,RIV,0c6ee3cc849c20c36c47ae760e823017,64.4672621,-138.2017398,,Yukon,250000,1980-01-03,Yukon-Department of Tourism and Culture
KAAGR,Augusta Glacier,Undetermined,,Glacier,Ice and Snow Feature,GLAC,0cf7381f849c20c38cf9b32caa265cb4,60.2986111,-140.4152778,,Yukon,250000,1966-10-03,Yukon-Department of Tourism and Culture
KAAGT,Augusta Mountain,Undetermined,,Mountain,Terrain Feature,MTN,267e9685d05411d892e2080020a0f4c9,60.7602776,-134.0036111,,Yukon,250000,1980-07-29,Yukon-Department of Tourism and Culture
KAAGU,Auriol Range,Undetermined,,Range,Terrain Feature,MTN,0c6ee40e849c20c311a1c86ee32e4101,60.6291667,-137.6002778,,Yukon,1000000,1951-05-03,Yukon-Department of Tourism and Culture
KAAGV,Aussie Creek,Undetermined,,Creek,Water Feature,RIV,26896bf6d05411d892e2080020a0f4c9,64.0273394,-137.9317554,,Yukon,250000,1981-10-05,Yukon-Department of Tourism and Culture
KAAGY,Austins Creek,Undetermined,,Creek,Water Feature,RIV,0c6ee451849c20c384eeeadd6959070c,60.3177778,-134.2922222,,Yukon,250000,1952-09-04,Yukon-Department of Tourism and Culture
KAAHA,Auston Pass,Undetermined,,Pass,Terrain Feature,VALL,0cf73978849c20c3ca67d4316a03fd32,64.6328159,-138.5249247,,Yukon,250000,1980-03-10,Yukon-Department of Tourism and Culture
KAAHB,Australia Creek,Undetermined,,Creek,Water Feature,RIV,269fb318d05411d892e2080020a0f4c9,63.6233333,-138.6944444,,Yukon,250000,1980-12-23,Yukon-Department of Tourism and Culture
KAHQJ,Australia Gulch,Undetermined,,Gulch,Terrain Feature,VALL,0c703778849c20c32501d3f1c565ddb3,63.0901133,-139.1688409,,Yukon,50000,1981-10-19,Yukon-Department of Tourism and Culture
KAAHC,Australia Mountain,Undetermined,,Mountain,Terrain Feature,MTN,2694b697d05411d892e2080020a0f4c9,63.6127778,-138.1302778,,Yukon,1000000,1980-12-23,Yukon-Department of Tourism and Culture
KAAHD,Australian Hill,Undetermined,,Hill,Terrain Feature,MTN,26aa8889d05411d892e2080020a0f4c9,64.0338888,-139.1219443,,Yukon,250000,1981-03-30,Yukon-Department of Tourism and Culture
KAAHF,Avadlek Spit,Undetermined,,Spit,Terrain Feature,CAPE,26c2f28bd05411d892e2080020a0f4c9,69.5702776,-139.2855556,,Yukon,250000,1982-05-31,Yukon-Department of Tourism and Culture
KAAHG,Avalanche Creek,Undetermined,,Creek,Water Feature,RIV,26b780dad05411d892e2080020a0f4c9,63.3128270,-135.5959340,,Yukon,250000,1980-08-01,Yukon-Department of Tourism and Culture
KAAHH,Avalanche Peak,Undetermined,,Peak,Terrain Feature,MTN,26cdef0cd05411d892e2080020a0f4c9,61.2402778,-140.7588889,,Yukon,250000,1980-09-12,Yukon-Department of Tourism and Culture
KAAHI,Avis Lake,Undetermined,,Lake,Water Feature,LAKE,0cf739bb849c20c38c3b85a956a14d84,60.0036111,-126.8080556,,Yukon,250000,1965-08-25,Yukon-Department of Tourism and Culture
KAIBD,Ax̲'aká,Tlingit,,River Mouth,Water Feature,RIVF,0d01824e849c20c3b8860482e076dba5,60.1588890,-132.7188890,,Yukon,50000,1991-10-28,Yukon-Department of Tourism and Culture
KAAHJ,Axeman Creek,Undetermined,,Creek,Water Feature,RIV,0c6ee492849c20c32fc57d0db36518d8,64.4722221,-138.4455556,,Yukon,250000,1968-07-30,Yukon-Department of Tourism and Culture
KAAHK,Azure Lake,Undetermined,,Lake,Water Feature,LAKE,26d939add05411d892e2080020a0f4c9,64.4800253,-138.5943551,,Yukon,250000,1981-03-30,Yukon-Department of Tourism and Culture
KAAHL,Babbage Bight,Undetermined,,Bight,Water Feature,BAY,0c6ee513849c20c380f1a627e5270d1a,69.1772221,-138.2125000,,Yukon,250000,1966-08-16,Yukon-Department of Tourism and Culture
KAAHM,Babbage River,Undetermined,,River,Water Feature,RIV,0c6ee4d2849c20c335f607165fd8cda0,69.2288523,-138.4331333,,Yukon,2000000,1959-06-04,Yukon-Department of Tourism and Culture
KAAHN,Babiche Mountain,Undetermined,,Mountain,Terrain Feature,MTN,0c6ee593849c20c367c0ef829c2eaa67,60.2927776,-124.3602778,,Yukon,250000,1958-05-01,Yukon-Department of Tourism and Culture
KAAHQ,Back Creek,Undetermined,,Creek,Water Feature,RIV,0c6ee5d5849c20c39bba7a909d1f6525,62.0452776,-137.0711111,,Yukon,250000,1968-11-08,Yukon-Department of Tourism and Culture
KAAHP,Backbone Ranges,Undetermined,,Ranges,Terrain Feature,MTN,6a09b146ba3611d892e2080020a0f4c9,64.3069443,-131.3958333,,Yukon,1000000,1981-02-19,Yukon-Department of Tourism and Culture
KAAHR,Backe Glacier,Undetermined,,Glacier,Ice and Snow Feature,GLAC,0cf73a1f849c20c30ff74a2bc1372a88,61.2166667,-140.3238889,,Yukon,250000,1971-10-20,Yukon-Department of Tourism and Culture
KAAHS,Backhouse River,Undetermined,,River,Water Feature,RIV,0c6ee615849c20c39af45b9c9a718be6,69.5930560,-140.5383330,,Yukon,250000,1959-06-04,Yukon-Department of Tourism and Culture
KAAIE,Baker Creek,Undetermined,,Creek,Water Feature,RIV,0c6ee6d9849c20c307171f1cc65016f8,63.9983994,-139.6258636,,Yukon,250000,1936-07-15,Yukon-Department of Tourism and Culture
KAAIF,Baker Lake,Undetermined,,Lake,Water Feature,LAKE,26ef0b9fd05411d892e2080020a0f4c9,60.2041666,-128.4669443,,Yukon,250000,1980-07-14,Yukon-Department of Tourism and Culture
KAAIG,Baker Lake,Undetermined,,Lake,Water Feature,LAKE,26e40f1ed05411d892e2080020a0f4c9,60.9983333,-134.0772221,,Yukon,250000,1980-07-29,Yukon-Department of Tourism and Culture
KAAII,Bald Creek,Undetermined,,Creek,Water Feature,RIV,26fa7d50d05411d892e2080020a0f4c9,64.2747175,-136.8893081,,Yukon,250000,1981-10-05,Yukon-Department of Tourism and Culture
KAAIJ,Bald Hill,Undetermined,,Hill,Terrain Feature,MTN,0c6ee719849c20c3a2e1d50a049c67e1,65.7650000,-132.7722222,,Yukon,250000,1945-04-16,Yukon-Department of Tourism and Culture
KAAIL,Baldy Mountain,Undetermined,,Mountain,Terrain Feature,MTN,27111292d05411d892e2080020a0f4c9,64.2020145,-140.9623237,,Yukon,250000,1981-03-30,Yukon-Department of Tourism and Culture
KAAIO,Ballarat Creek,Undetermined,,Creek,Water Feature,RIV,271be803d05411d892e2080020a0f4c9,64.2847222,-139.6447222,,Yukon,250000,1981-03-30,Yukon-Department of Tourism and Culture
KAAIN,Ballarat Creek,Undetermined,,Creek,Water Feature,RIV,2726e484d05411d892e2080020a0f4c9,62.8938888,-138.9775000,,Yukon,250000,1981-01-06,Yukon-Department of Tourism and Culture
KAAIM,Ballarat Creek,Undetermined,,Locality,Populated Place,UNP,0cf73b07849c20c322f49532c5008abc,62.8936111,-138.9755556,,Yukon,250000,1958-07-03,Yukon-Department of Tourism and Culture
KAAIP,Ballard Creek,Undetermined,,Creek,Water Feature,RIV,27327d45d05411d892e2080020a0f4c9,63.9334581,-136.4624773,,Yukon,250000,1981-02-13,Yukon-Department of Tourism and Culture
KAAIS,Balsam Lake,Undetermined,,Lake,Water Feature,LAKE,0c6ee75e849c20c32b3a7bed1ab0a429,60.8391666,-125.9452778,,Yukon,250000,1958-05-01,Yukon-Department of Tourism and Culture
KAAIT,Barite Mountain,Undetermined,,Mountain,Terrain Feature,MTN,0c6ee79e849c20c34a3a40479297530d,61.8325000,-133.0213888,,Yukon,250000,1951-11-01,Yukon-Department of Tourism and Culture
KAAIU,Barker Creek,Undetermined,,Creek,Water Feature,RIV,273e8b36d05411d892e2080020a0f4c9,63.1819443,-138.9036111,,Yukon,250000,1980-12-23,Yukon-Department of Tourism and Culture
KAAIX,Barlow,Undetermined,,Locality,Populated Place,UNP,0c6ee7de849c20c38e1ea406ac25729c,63.7238888,-137.6511111,,Yukon,250000,1941-09-05,Yukon-Department of Tourism and Culture
KAAIY,Barlow Creek,Undetermined,,Creek,Water Feature,RIV,2754ab48d05411d892e2080020a0f4c9,63.7413888,-137.6383333,,Yukon,250000,1981-02-13,Yukon-Department of Tourism and Culture
KAAIZ,Barlow Dome,Undetermined,,Dome,Terrain Feature,MTN,276aa44ad05411d892e2080020a0f4c9,63.8430555,-137.5202778,,Yukon,250000,1981-02-13,Yukon-Department of Tourism and Culture
KAAJA,Barlow Lake,Undetermined,,Lake,Water Feature,LAKE,275fa7c9d05411d892e2080020a0f4c9,63.7500000,-137.7133333,,Yukon,250000,1981-02-13,Yukon-Department of Tourism and Culture
KAAJI,Barn Range,Undetermined,,Range,Terrain Feature,MTN,9152fd74c6cd11d892e2080020a0f4c9,68.4839619,-138.3402509,,Yukon,1000000,1962-10-04,Yukon-Department of Tourism and Culture
KAAJC,Barney Creek,Undetermined,,Creek,Water Feature,RIV,0c6ee820849c20c3dff3c3ff0708ea90,63.9905555,-135.1619443,,Yukon,50000,1950-09-07,Yukon-Department of Tourism and Culture
KAAJE,Barney Lake,Undetermined,,Lake,Water Feature,LAKE,5e41a4a2ba3611d892e2080020a0f4c9,60.0100000,-127.3944443,,Yukon,250000,1949-09-01,Yukon-Department of Tourism and Culture
KAAJF,Barney Pup,Undetermined,,Pup,Water Feature,RIV,0c6ee861849c20c3487c1ae5f6d4687c,63.8058333,-137.2766667,,Yukon,250000,1961-07-26,Yukon-Department of Tourism and Culture
KAAJJ,Barr Creek,Undetermined,,Creek,Water Feature,RIV,0c6ee8a1849c20c33b37b678ec66a410,63.0655556,-132.8313889,,Yukon,250000,1946-11-05,Yukon-Department of Tourism and Culture
KAAJK,Barren Plateau Creek,Undetermined,,Creek,Water Feature,RIV,2775a0cbd05411d892e2080020a0f4c9,63.8922222,-134.0325000,,Yukon,250000,1980-08-01,Yukon-Department of Tourism and Culture
KAAJL,Barrett Creek,Undetermined,,Creek,Water Feature,RIV,0c6ee8e3849c20c307e020e42ab0876d,63.6994658,-137.5941593,,Yukon,250000,1961-07-26,Yukon-Department of Tourism and Culture
KAAJM,Barrett Pond,Undetermined,,Pond,Water Feature,LAKE,23c39f13d05511d892e2080020a0f4c9,63.6983333,-137.6475000,,Yukon,250000,1981-02-13,Yukon-Department of Tourism and Culture
KAAJP,Barwell Lake,Undetermined,,Lake,Water Feature,LAKE,2780763cd05411d892e2080020a0f4c9,62.6438889,-133.0908333,,Yukon,250000,1980-08-05,Yukon-Department of Tourism and Culture
KAAJQ,Base Mountain,Undetermined,,Mountain,Terrain Feature,MTN,0c6ee924849c20c3e0c4fc4993438617,60.0600000,-134.3550000,,Yukon,50000,1956-05-03,Yukon-Department of Tourism and Culture
KAAJS,Basin Creek,Undetermined,,Creek,Water Feature,RIV,0c6ee964849c20c316f2c7130d705e5c,65.7728201,-135.1787462,,Yukon,250000,1954-08-05,Yukon-Department of Tourism and Culture
KAAJV,Bat Creek,Undetermined,,Creek,Water Feature,RIV,0cf73b57849c20c39b3b5dd0d8050fc6,61.5988888,-133.7041666,,Yukon,250000,1951-11-01,Yukon-Department of Tourism and Culture
KAAJW,Bates Lake,Undetermined,,Lake,Water Feature,LAKE,0c6ee9a6849c20c3efbbe11f8d537d02,60.2466667,-137.6022222,,Yukon,1000000,1950-06-02,Yukon-Department of Tourism and Culture
KAAJX,Bates River,Undetermined,,River,Water Feature,RIV,2796e46ed05411d892e2080020a0f4c9,60.1116667,-137.9294444,,Yukon,1000000,1980-08-12,Yukon-Department of Tourism and Culture
KAAJY,Battle Creek,Undetermined,,Creek,Water Feature,RIV,23cee9b4d05511d892e2080020a0f4c9,62.6994443,-138.3008333,,Yukon,250000,1981-01-06,Yukon-Department of Tourism and Culture
KAAJZ,Baultoff Creek,Undetermined,,Creek,Water Feature,RIV,27a1b9dfd05411d892e2080020a0f4c9,62.1583333,-140.9916666,,Yukon,250000,1981-01-06,Yukon-Department of Tourism and Culture
KAAKC,Bawn Boy Gulch,Undetermined,,Gulch,Terrain Feature,VALL,0c6ee9e7849c20c3b543fc6590ed036e,64.0413888,-135.7697221,,Yukon,50000,1960-01-21,Yukon-Department of Tourism and Culture
KAAKE,Beachview Creek,Undetermined,,Creek,Water Feature,RIV,27ad0480d05411d892e2080020a0f4c9,60.6479417,-137.8070858,,Yukon,250000,1980-08-12,Yukon-Department of Tourism and Culture
KAAKF,Bear Cave Mountain,Undetermined,,Mountain,Terrain Feature,MTN,0c6eea29849c20c3cecf5de4397bc8b5,66.5041666,-139.3208333,,Yukon,250000,2018-08-23,Yukon-Department of Tourism and Culture
KAAKP,Bear Creek,Undetermined,,Creek,Water Feature,RIV,0c6eeaac849c20c3ade1edc87c227c19,68.9719444,-139.5600000,,Yukon,250000,1961-07-05,Yukon-Department of Tourism and Culture
KAAKJ,Bear Creek,Undetermined,,Creek,Water Feature,RIV,27cfa7b3d05411d892e2080020a0f4c9,60.4294444,-134.8611111,,Yukon,250000,1980-08-12,Yukon-Department of Tourism and Culture
KAAKG,Bear Creek,Undetermined,,Locality,Populated Place,UNP,23e557e6d05511d892e2080020a0f4c9,64.0269443,-139.2455555,,Yukon,250000,1981-03-30,Yukon-Department of Tourism and Culture
KAAKH,Bear Creek,Undetermined,,Settlement,Populated Place,UNP,27b80101d05411d892e2080020a0f4c9,60.7958333,-137.6736110,,Yukon,250000,1980-08-12,Yukon-Department of Tourism and Culture
KAAKI,Bear Creek,Undetermined,,Creek,Water Feature,RIV,0c6eea6b849c20c3e3850325eea7429b,60.7958333,-137.6736111,,Yukon,250000,1956-03-01,Yukon-Department of Tourism and Culture
KAAKK,Bear Creek,Undetermined,,Creek,Water Feature,RIV,27c372b2d05411d892e2080020a0f4c9,60.7558417,-137.6749249,,Yukon,250000,1981-02-13,Yukon-Department of Tourism and Culture
KAAKL,Bear Creek,Undetermined,,Creek,Water Feature,RIV,27dca004d05411d892e2080020a0f4c9,63.6694444,-136.7288889,,Yukon,250000,1981-03-30,Yukon-Department of Tourism and Culture
KAAKU,Bear Lake,Undetermined,,Lake,Water Feature,LAKE,0c6eeaed849c20c3f582728c0ec46106,65.6344444,-135.8558333,,Yukon,250000,1945-04-21,Yukon-Department of Tourism and Culture
KAAKX,Bear Pass,Undetermined,,Pass,Terrain Feature,VALL,6a3d6b78ba3611d892e2080020a0f4c9,61.5965856,-127.7667592,,Yukon,250000,1972-02-28,Yukon-Department of Tourism and Culture
KAAKY,Bear River,Undetermined,,River,Water Feature,RIV,0c6eeb6f849c20c31da91507814f032d,64.9138889,-134.7052778,,Yukon,250000,1945-04-21,Yukon-Department of Tourism and Culture
KAAKR,Bearfeed Creek,Undetermined,,Creek,Water Feature,RIV,27e7c395d05411d892e2080020a0f4c9,62.1683333,-135.0775000,,Yukon,250000,1951-03-07,Yukon-Department of Tourism and Culture
KAALA,Beaufort Sea,Undetermined,,Sea,Water Feature,SEA,5e570163ba3611d892e2080020a0f4c9,71.9999050,-141.0037220,,Yukon,5000000,1983-11-23,Yukon-Department of Tourism and Culture
KAALB,Beauty Creek,Undetermined,,Creek,Water Feature,RIV,0c6eebf0849c20c365bd135c5ff15f92,64.6316667,-138.4755556,,Yukon,250000,1979-09-12,Yukon-Department of Tourism and Culture
KAALC,Beauvette Hill,Undetermined,,Hill,Terrain Feature,MTN,0c6eebae849c20c3ba7ff5f8fdf1b907,63.9577778,-135.1036111,,Yukon,250000,1950-09-07,Yukon-Department of Tourism and Culture
KAALG,Beaver Creek,Undetermined,,Creek,Water Feature,RIV,0c6eec31849c20c35a1a9448c5065b2c,65.7786111,-135.2227778,,Yukon,250000,1945-04-16,Yukon-Department of Tourism and Culture
KAALF,Beaver Creek,Undetermined,,Creek,Water Feature,RIV,23fb77f8d05511d892e2080020a0f4c9,62.4611111,-140.6800000,,Yukon,250000,1981-01-06,Yukon-Department of Tourism and Culture
KAALJ,Beaver Creek,Undetermined,,Creek,Water Feature,RIV,0c6eec71849c20c35b78c43ad0117781,60.3288889,-130.4691666,,Yukon,250000,1952-07-03,Yukon-Department of Tourism and Culture
KAALD,Beaver Creek,Undetermined,,Settlement,Populated Place,UNP,23f07b77d05511d892e2080020a0f4c9,62.3827778,-140.8797222,,Yukon,7500000,1981-01-06,Yukon-Department of Tourism and Culture
KAALM,Beaver Lake,Undetermined,,Lake,Water Feature,LAKE,27fdbc97d05411d892e2080020a0f4c9,60.5933333,-133.3652778,,Yukon,250000,1980-07-22,Yukon-Department of Tourism and Culture
KAALO,Beaver Mountain,Undetermined,,Mountain,Terrain Feature,MTN,2808e028d05411d892e2080020a0f4c9,62.0752778,-140.9727778,,Yukon,250000,1953-07-02,Yukon-Department of Tourism and Culture
KAALQ,Beaver River,Undetermined,,River,Water Feature,RIV,0c6eecb2849c20c357071e42c1632118,63.9588890,-133.8941670,,Yukon,5000000,1946-11-05,Yukon-Department of Tourism and Culture
KAALP,Beaver River,Undetermined,,River,Water Feature,RIV,76d0a377ba3411d892e2080020a0f4c9,60.0000000,-124.4902778,,Yukon,5000000,1945-04-07,Yukon-Department of Tourism and Culture
KAALL,Beavercrow Ridge,Undetermined,,Ridge,Terrain Feature,MTN,5e7c3ca4ba3611d892e2080020a0f4c9,60.0460765,-125.0838461,,Yukon,250000,1962-04-05,Yukon-Department of Tourism and Culture
KAALR,Becker Creek,Undetermined,,Creek,Water Feature,RIV,281ed92ad05411d892e2080020a0f4c9,60.2311111,-135.1661111,,Yukon,250000,1980-07-29,Yukon-Department of Tourism and Culture
KAALS,Becker Pup,Undetermined,,Pup,Water Feature,RIV,2813b599d05411d892e2080020a0f4c9,64.0561111,-139.5925000,,Yukon,250000,1981-03-30,Yukon-Department of Tourism and Culture
KAALU,Bedrock Creek,Undetermined,,Creek,Water Feature,RIV,2829d5abd05411d892e2080020a0f4c9,63.9627511,-140.8615222,,Yukon,250000,1980-12-23,Yukon-Department of Tourism and Culture
KAALV,Bedrock Hill,Undetermined,,Hill,Terrain Feature,MTN,2834d22cd05411d892e2080020a0f4c9,63.9686111,-140.9738888,,Yukon,250000,1980-12-23,Yukon-Department of Tourism and Culture
KAALW,Bee Gulch,Undetermined,,Gulch,Terrain Feature,VALL,0cf73bf1849c20c3fd134314abdc8746,63.9738889,-138.9738889,,Yukon,50000,1978-09-26,Yukon-Department of Tourism and Culture
KAHQV,Belcher Gulch,Undetermined,,Gulch,Terrain Feature,VALL,0c70397f849c20c3f9e42065faa32d37,64.0322222,-139.1461111,,Yukon,50000,1983-01-11,Yukon-Department of Tourism and Culture
KAALY,Beliveau Creek,Undetermined,,Creek,Water Feature,RIV,0c6eecf2849c20c3098423307d283020,63.7970760,-135.4935942,,Yukon,50000,1959-10-01,Yukon-Department of Tourism and Culture
KAAMB,Bell Bluff,Undetermined,,Bluff,Terrain Feature,CLF,0c6eed74849c20c3fc6f0859dd4bd90d,69.6158333,-138.9352778,,Yukon,250000,1963-02-14,Yukon-Department of Tourism and Culture
KAAMC,Bell Creek,Undetermined,,Creek,Water Feature,RIV,0c6eed32849c20c3d19f672a937bf058,63.8344444,-137.2902778,,Yukon,250000,1961-07-26,Yukon-Department of Tourism and Culture
KAAMD,Bell Creek,Undetermined,,Creek,Water Feature,RIV,28401ccdd05411d892e2080020a0f4c9,63.9555556,-139.6972222,,Yukon,250000,1980-12-23,Yukon-Department of Tourism and Culture
KAAMJ,Bell River,Undetermined,,River,Water Feature,RIV,2411e62ad05511d892e2080020a0f4c9,67.2824626,-137.7811434,,Yukon,2000000,1981-10-09,Yukon-Department of Tourism and Culture
